tv 	 segmentId 	 segmentName 	 notMatch 	 num 	 segmentSortOrder 	 statisticsType 	 startTime 	 name 	 place 	 team2 	 regionId 	 team1 	 sortOrder 	 team1Id 	 namePrefix 	 sportId 	 id 	 team2Id 	 liveHalf 	 sportName 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32613 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641078000 	  	 line 	 Боулинг Грин (студ) 	 840 	 Болл Стэйт (студ) 	 2-Ls5xZ-tzUA 	 409863 	 none 	 3 	 31979532 	 409843 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32284 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641063600 	  	 notActive 	 Болл Стэйт (ж) 	 none 	 Боулинг Грин Фэлконс (ж) 	 2-I65sQ-tzP1 	 521998 	 none 	 3 	 31979203 	 414074 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32685 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641088800 	  	 line 	 Нью-Мексико (студ) 	 840 	 Невада (студ) 	 2-Og5yh-tzVI 	 410106 	 none 	 3 	 31979604 	 415128 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32664 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641085200 	  	 line 	 Небраска-Омаха Маверикс (студ) 	 840 	 Орал Робертс (студ) 	 2-Nk5yM-tzUz 	 409873 	 none 	 3 	 31979583 	 409849 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32649 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641081600 	  	 line 	 Талейн (студ) 	 840 	 Цинциннати (студ) 	 2-Mo5y7-tzUk 	 411878 	 none 	 3 	 31979568 	 410674 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32610 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 notActive 	 Уоффорд (студ) 	 840 	 УНК Гринсборо (студ) 	 2-Kw5xW-tzU7 	 410688 	 none 	 3 	 31979529 	 412749 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32604 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641074400 	  	 line 	 Остин Пиэй (студ) 	 840 	 Саутист Миссури Стэйт Редхокс (студ) 	 2-Kw5xQ-tzU1 	 411907 	 none 	 3 	 31979523 	 409850 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32583 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641070800 	  	 line 	 Бойз Стэйт (студ) 	 840 	 Вайоминг (студ) 	 2-K+5x5-tzTi 	 410948 	 none 	 3 	 31979502 	 410677 	 none 	 Баскетбол 	 
[6] 	 19166 	 Баскетбол. NСАА 	 none 	 32466 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Нави (студ) 	 840 	 Холи Кросс (студ) 	 2-I65vG-tzRt 	 416806 	 none 	 3 	 31979385 	 410152 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32703 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641092400 	  	 line 	 Кал Стэйт Нортридж Матадорз (студ) 	 840 	 УК Сан-Диего (студ) 	 2-Pc5yz-tzVa 	 417760 	 none 	 3 	 31979622 	 411166 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32682 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641088800 	  	 line 	 Уэбер Стэйт Уайлдкэтс (студ) 	 840 	 Монтана (студ) 	 2-Og5ye-tzVF 	 410974 	 none 	 3 	 31979601 	 421495 	 none 	 Баскетбол 	 
none 	 13827 	 Баскетбол. Япония. B2-League 	 none 	 43732 	 1+++S+++1+++1&zxyYx++0o+1M0+1ls+1M1 	 BetRadar 	 1641099600 	  	 line 	 Фукуока Райзинг 	 392 	 Аомори Уотс 	 2-RU8fI-u0Av 	 426579 	 none 	 3 	 31990587 	 426574 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32601 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641072600 	  	 notActive 	 Белмонт (студ) 	 840 	 Истерн Иллинойс (студ) 	 2-KS5xN-tzU+ 	 411795 	 none 	 3 	 31979520 	 410219 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32460 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641063600 	  	 line 	 Висконсин-Грин Бей Финикс (студ) 	 840 	 Райт Стэйт (студ) 	 2-I65vA-tzRn 	 412141 	 none 	 3 	 31979379 	 427424 	 none 	 Баскетбол 	 
none 	 72781 	 Киберспорт. Dota 2. Dota Pro Circuit. Китай. Верхний дивизион. Из 3-х карт 	 none 	 50472 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SC++FlB 	 BetRadar 	 1641186000 	  	 line 	 Phoenix Gaming 	 none 	 EHOME 	 2-o+AIc-s3le 	 357169 	 none 	 29086 	 31480938 	 395265 	 none 	 Киберспорт 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32301 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641067200 	  	 notActive 	 Миддл Теннесси Лэди Райдерс (ж) 	 none 	 УТЕП (ж) 	 2-J25sh-tzPI 	 421634 	 none 	 3 	 31979220 	 413279 	 none 	 Баскетбол 	 
none 	 15100 	 Баскетбол. Жен. NCAA 	 none 	 32271 	 1+++S+++1+++1&zyzQz+++B+1fv+706+1fw 	 BetRadar 	 1641063600 	  	 notActive 	 Норт Дакота Стэйт Байзонс (ж) 	 none 	 Саут Дакота Койотс (ж) 	 2-I65sD-tzOq 	 423754 	 none 	 3 	 31979190 	 413619 	 none 	 Баскетбол 	 
[4] 	 11781 	 Хоккей. НХЛ 	 none 	 38827 	 1+++I+++0+++0&s9+zzv+++9+0qo++Sm+0s3 	 BetRadar 	 1641094680 	  	 line 	 Филадельфия Флайерс 	 none 	 Лос-Анджелес Кингз 	 2-QC7Sf-u--0 	 496844 	 none 	 2 	 31985730 	 527656 	 none 	 Хоккей 	 
none 	 69071 	 Футбол. Нидерланды. Премьер-Лига. Победитель 	 True 	 54876 	 1+++8+++-+++-|+5++x++27+0tx++N++18b-76I+ErD 	 BetRadar 	 1642186800 	  	 line 	 none 	 528 	 Гронинген 	 23scBNQ-t7xk 	 471779 	 none 	 1 	 31760240 	 0 	 none 	 Футбол 	 
none 	 18542 	 Хоккей. NCAA. США 	 none 	 48104 	 1+++I+++0+++0&zf1zzz+++9+0qo+8W2+2Vi 	 BetRadar 	 1641070500 	  	 notActive 	 Мерримак 	 none 	 Йель 	 2-Jv9jc-u1I5 	 529674 	 none 	 2 	 31995143 	 503581 	 none 	 Хоккей 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51054 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641094980 	  	 notActive 	 Байер Л (LaikingDast) 	 none 	 Реал Сосьедад (Bomb1to) 	 2-QHARi-u2-p 	 514910 	 none 	 1 	 31998069 	 405727 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51036 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641092820 	  	 notActive 	 Лестер Сити (vrico) 	 none 	 Наполи (JKey) 	 2-PjARQ-u2-X 	 412189 	 none 	 1 	 31998051 	 418761 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51030 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641092100 	  	 notActive 	 Наполи (JKey) 	 none 	 Байер Л (LaikingDast) 	 2-PXARK-u2-R 	 405727 	 none 	 1 	 31998045 	 412189 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51018 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641090660 	  	 notActive 	 Лион (Rebels) 	 none 	 Реал Сосьедад (Bomb1to) 	 2-P9AR8-u2-F 	 514910 	 none 	 1 	 31998033 	 511827 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51003 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641088500 	  	 notActive 	 Лестер Сити (vrico) 	 none 	 Реал Сосьедад (Bomb1to) 	 2-ObAQv-u2-0 	 514910 	 none 	 1 	 31998018 	 418761 	 none 	 Футбол 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 36302 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641369600 	  	 line 	 OB Esports x Neon 	 none 	 T1 	 20Xo6rC-trr5 	 357659 	 none 	 29086 	 31948231 	 529415 	 none 	 Киберспорт 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 none 	 36300 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641639600 	  	 notActive 	 OB Esports x Neon 	 none 	 Team SMG 	 21e66rA-trr3 	 386629 	 none 	 29086 	 31948229 	 529415 	 none 	 Киберспорт 	 
[4] 	 11781 	 Хоккей. НХЛ 	 none 	 38749 	 1+++I+++0+++0&s9+zzv+++9+0qo++Sm+0s3 	 BetRadar 	 1641064080 	  	 line 	 Эдмонтон Ойлерз 	 none 	 Нью-Йорк Айлендерс 	 2-IE7RR-u+zo 	 528431 	 none 	 2 	 31985652 	 497146 	 none 	 Хоккей 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 32891 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641105000 	  	 line 	 Дакуорт Дж 	 1 	 Синнер Я 	 2-Su6-v-tzYW 	 377111 	 none 	 4 	 31979810 	 385961 	 none 	 Теннис 	 
[3] 	 53251 	 Теннис. ATP Cup. Австралия. Групповая стадия 	 none 	 32792 	 1+++w+++5+++2&zm+zxv+++8+0z4+++-+8N--HgO+B+1 	 BetRadar 	 1641112200 	  	 line 	 Де Миньяур А 	 1 	 Берреттини М 	 2-Um6+M-tzWz 	 368387 	 none 	 4 	 31979711 	 366899 	 none 	 Теннис 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32520 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Айдахо Стэйт (студ) 	 840 	 Монтана Стэйт Файтинг Бобкэтс (студ) 	 2-J25w6-tzSj 	 431180 	 none 	 3 	 31979439 	 409853 	 none 	 Баскетбол 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32517 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641067200 	  	 line 	 Трой (студ) 	 840 	 УТ Арлингтон (студ) 	 2-J25w3-tzSg 	 411998 	 none 	 3 	 31979436 	 410671 	 none 	 Баскетбол 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44780 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641194400 	  	 notActive 	 Локомотив-Про 	 none 	 Спартак-Про 	 2-qA8vg-u0R1 	 392865 	 none 	 47041 	 31991619 	 392866 	 none 	 Баскетбол 3x3 	 
[4] 	 34495 	 Хоккей. ECHL. Лига Восточного побережья 	 none 	 48263 	 1+++I+++0+++0&zf1zzz+++9+0qo+Xqq+6Oz 	 BetRadar 	 1641089100 	  	 notActive 	 Юта Гриззлис 	 none 	 Рапид Сити Раш 	 2-Ol9m5-u1Ka 	 516798 	 none 	 2 	 31995302 	 462744 	 none 	 Хоккей 	 
none 	 36950 	 Баскетбол. Япония. B-League 	 none 	 43807 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641103500 	  	 line 	 Осака Ивесса 	 392 	 Йокогама Корсэрс 	 2-SV8gT-u0C4 	 435626 	 none 	 3 	 31990662 	 434863 	 none 	 Баскетбол 	 
[6] 	 36950 	 Баскетбол. Япония. B-League 	 none 	 43779 	 1+++S+++1+++1&zxyYx++0o+1M0+++8+7-K 	 BetRadar 	 1641103500 	  	 line 	 Уцуномия Брекс 	 392 	 Гунма Крэйн Тандерс 	 2-SV8g1-u0Be 	 426583 	 none 	 3 	 31990634 	 433195 	 none 	 Баскетбол 	 
[6, 11] 	 14874 	 Хоккей. АХЛ 	 none 	 44552 	 1+++I+++0+++0&zL+zzv+++9+0qo+3Qa+1cO 	 BetRadar 	 1641067200 	  	 line 	 Белвилл Сенаторз 	 840 	 Торонто Марлис 	 2-J28s6-u0NT 	 509011 	 none 	 2 	 31991391 	 508269 	 none 	 Хоккей 	 
none 	 13254 	 Хоккей. Германия. Суперлига 	 none 	 46314 	 1+++I+++0+++0&zszzx++-i+1D2+0Jq+1D4 	 BetRadar 	 1641128400 	  	 line 	 Битигхайм 	 276 	 Айсберен Берлин 	 2-Z+9He-u0s7 	 514284 	 none 	 2 	 31993353 	 440788 	 none 	 Хоккей 	 
[6, 11] 	 14874 	 Хоккей. АХЛ 	 none 	 44397 	 1+++I+++0+++0&zL+zzv+++9+0qo+3Qa+1cO 	 BetRadar 	 1641085200 	  	 line 	 Бейкерсфилд Кондорс 	 840 	 Хендерсон Сильвер Найтс 	 2-Nk8ph-u0L2 	 508332 	 none 	 2 	 31991236 	 438997 	 none 	 Хоккей 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51057 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641094980 	  	 notActive 	 Лион (Rebels) 	 none 	 Наполи (JKey) 	 2-QHARl-u2-s 	 412189 	 none 	 1 	 31998072 	 511827 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51051 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641094260 	  	 notActive 	 Лестер Сити (vrico) 	 none 	 Байер Л (LaikingDast) 	 2-Q5ARf-u2-m 	 405727 	 none 	 1 	 31998066 	 418761 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51048 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641094260 	  	 notActive 	 Реал Сосьедад (Bomb1to) 	 none 	 Лион (Rebels) 	 2-Q5ARc-u2-j 	 511827 	 none 	 1 	 31998063 	 514910 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51045 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641093540 	  	 notActive 	 Наполи (JKey) 	 none 	 Реал Сосьедад (Bomb1to) 	 2-PvARZ-u2-g 	 514910 	 none 	 1 	 31998060 	 412189 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51042 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641093540 	  	 notActive 	 Лион (Rebels) 	 none 	 Лестер Сити (vrico) 	 2-PvARW-u2-d 	 418761 	 none 	 1 	 31998057 	 511827 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51039 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641092820 	  	 notActive 	 Байер Л (LaikingDast) 	 none 	 Лион (Rebels) 	 2-PjART-u2-a 	 511827 	 none 	 1 	 31998054 	 405727 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51033 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641092100 	  	 notActive 	 Реал Сосьедад (Bomb1to) 	 none 	 Лестер Сити (vrico) 	 2-PXARN-u2-U 	 418761 	 none 	 1 	 31998048 	 514910 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51027 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641091380 	  	 notActive 	 Наполи (JKey) 	 none 	 Лион (Rebels) 	 2-PLARH-u2-O 	 511827 	 none 	 1 	 31998042 	 412189 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51024 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641091380 	  	 notActive 	 Реал Сосьедад (Bomb1to) 	 none 	 Байер Л (LaikingDast) 	 2-PLARE-u2-L 	 405727 	 none 	 1 	 31998039 	 514910 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51021 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641090660 	  	 notActive 	 Байер Л (LaikingDast) 	 none 	 Лестер Сити (vrico) 	 2-P9ARB-u2-I 	 418761 	 none 	 1 	 31998036 	 405727 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51015 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641089940 	  	 notActive 	 Реал Сосьедад (Bomb1to) 	 none 	 Наполи (JKey) 	 2-OzAR5-u2-C 	 412189 	 none 	 1 	 31998030 	 514910 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51012 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641089940 	  	 notActive 	 Лестер Сити (vrico) 	 none 	 Лион (Rebels) 	 2-OzAR2-u2-9 	 511827 	 none 	 1 	 31998027 	 418761 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51009 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641089220 	  	 notActive 	 Наполи (JKey) 	 none 	 Лестер Сити (vrico) 	 2-OnAR--u2-6 	 418761 	 none 	 1 	 31998024 	 412189 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51006 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641089220 	  	 notActive 	 Лион (Rebels) 	 none 	 Байер Л (LaikingDast) 	 2-OnAQy-u2-3 	 405727 	 none 	 1 	 31998021 	 511827 	 none 	 Футбол 	 
none 	 71507 	 Футбол. FIFA 22. ECF. Europa League. 2x4 мин. 	 none 	 51000 	 1+++8+++-+++-|+++iz-7DT+BTX-Vw6+EsU+++S+FRH 	 BetRadar 	 1641088500 	  	 notActive 	 Байер Л (LaikingDast) 	 none 	 Наполи (JKey) 	 2-ObAQs-u2+z 	 412189 	 none 	 1 	 31998015 	 405727 	 none 	 Футбол 	 
none 	 72783 	 Киберспорт. Dota 2. Dota Pro Circuit. Юго-Восточная Азия. Верхний дивизион. Из 3-х карт 	 True 	 33005 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SCI+FlD 	 BetRadar 	 1641639600 	  	 notActive 	 none 	 none 	 Team SMG 	 21e661h-tr2N 	 386629 	 none 	 29086 	 31944985 	 0 	 none 	 Киберспорт 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44764 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641109800 	  	 notActive 	 Спартак-Про 	 none 	 Локомотив-Про 	 2-U88vQ-u0Qn 	 392866 	 none 	 47041 	 31991603 	 392865 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44763 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641111600 	  	 notActive 	 Динамо-Про 	 none 	 СКИФ-Про 	 2-Uc8vP-u0Qm 	 404378 	 none 	 47041 	 31991602 	 404377 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44762 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641114300 	  	 notActive 	 Ерофей-Про 	 none 	 Амур-Про 	 2-VJ8vO-u0Ql 	 393908 	 none 	 47041 	 31991601 	 398258 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44761 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641190800 	  	 notActive 	 СКИФ-Про 	 none 	 Спартак-Про 	 2-pE8vN-u0Qk 	 392865 	 none 	 47041 	 31991600 	 404378 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44760 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641116100 	  	 notActive 	 Европа-Про 	 none 	 Зенит-Про 	 2-Vn8vM-u0Qj 	 393909 	 none 	 47041 	 31991599 	 404822 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44759 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641117900 	  	 notActive 	 Европа-Про 	 none 	 Амур-Про 	 2-WF8vL-u0Qi 	 393908 	 none 	 47041 	 31991598 	 404822 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44758 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641123300 	  	 notActive 	 Ерофей-Про 	 none 	 Европа-Про 	 2-Xf8vK-u0Qh 	 404822 	 none 	 47041 	 31991597 	 398258 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44757 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641119700 	  	 notActive 	 Ерофей-Про 	 none 	 Зенит-Про 	 2-Wj8vJ-u0Qg 	 393909 	 none 	 47041 	 31991596 	 398258 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44756 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641189000 	  	 notActive 	 Локомотив-Про 	 none 	 Динамо-Про 	 2-om8vI-u0Qf 	 404377 	 none 	 47041 	 31991595 	 392866 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44755 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641121500 	  	 notActive 	 Амур-Про 	 none 	 Зенит-Про 	 2-XB8vH-u0Qe 	 393909 	 none 	 47041 	 31991594 	 393908 	 none 	 Баскетбол 3x3 	 
[8] 	 58531 	 Баскетбол 3x3. Лига Про. Россия. Хабаровск 	 none 	 44754 	 1+++c+++2+9T-|+++-z++Gp+8zV-T5e+CGX 	 None 	 1641192600 	  	 notActive 	 СКИФ-Про 	 none 	 Динамо-Про 	 2-pi8vG-u0Qd 	 404377 	 none 	 47041 	 31991593 	 404378 	 none 	 Баскетбол 3x3 	 
none 	 72776 	 Киберспорт. Dota 2. Dota Pro Circuit. Западная Европа. Верхний дивизион. Из 3-х карт 	 none 	 46951 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBC+Fl6 	 BetRadar 	 1641391200 	  	 line 	 Alliance 	 none 	 Nigma Galaxy 	 20dQ9Rb-sCRA 	 498696 	 none 	 29086 	 31516492 	 357829 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34789 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642762800 	  	 notActive 	 AS Monaco Gambit 	 none 	 Team Unique 	 26Cc6TZ-taOC 	 356346 	 none 	 29086 	 31876750 	 425193 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34785 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642698000 	  	 notActive 	 Team Spirit 	 none 	 Virtus.Pro 	 25xk6TV-taO8 	 357649 	 none 	 29086 	 31876746 	 358229 	 none 	 Киберспорт 	 
none 	 19166 	 Баскетбол. NСАА 	 none 	 32580 	 1+++S+++1+++1&zyyiv++0r+3bw+9gu+2fS 	 BetRadar 	 1641070800 	  	 line 	 Лонг Бич Стэйт (студ) 	 840 	 Кал Стэйт Бейкерсфильд (студ) 	 2-K+5x2-tzTf 	 433124 	 none 	 3 	 31979499 	 411439 	 none 	 Баскетбол 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34781 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642352400 	  	 notActive 	 Virtus.Pro 	 none 	 Natus Vincere 	 24Xk6TR-taO4 	 358854 	 none 	 29086 	 31876742 	 357649 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34777 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642687200 	  	 notActive 	 HellRaisers 	 none 	 Team Empire 	 25uw6TN-taO0 	 357961 	 none 	 29086 	 31876738 	 358228 	 none 	 Киберспорт 	 
none 	 72778 	 Киберспорт. Dota 2. Dota Pro Circuit. Восточная Европа. Верхний дивизион. Из 3-х карт 	 none 	 34773 	 1++-O++-V+54S&zsyQx+++3+5MO+++S+5MP-SBW+Fl8 	 BetRadar 	 1642341600 	  	 notActive 	 HellRaisers 	 none 	 Team Spirit 	 24Uw6TJ-taNy 	 358229 	 none 	 29086 	 31876734 	 358228 	 none 	 Киберспорт 	 
